Status,Is_Dropout,Course_Name,Gender_Label,Age_at_enrollment,Age_Group,Scholarship_Label,Tuition_Label,Debtor_Label,Marital_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_approved,Curricular_units_2nd_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Sem1_Approved_Group,Sem2_Approved_Group,Sem2_Grade_Group,Unemployment_rate,GDP
Graduate,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,114.2,111.0,4,5,13.2,12.8,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,123.5,140.0,8,8,14.75,14.75,7+ Unit,7+ Unit,Tinggi (15-20),9.4,-3.12
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,144.3,140.0,6,6,13.142857142857142,14.333333333333334,4-6 Unit,4-6 Unit,Tinggi (15-20),12.4,1.79
Enrolled,0,Basic Education,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,142.2,145.0,4,5,12.5,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Veterinary Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,161.9,151.0,4,5,13.75,14.857142857142858,4-6 Unit,4-6 Unit,Tinggi (15-20),7.6,0.32
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,135.9,132.0,5,6,12.4,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Journalism & Communication,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,110.1,116.0,6,6,13.333333333333334,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Dropout,1,Basic Education,Perempuan,28,>25 Tahun,Tidak,Menunggak,Tidak,Lajang,122.5,120.0,11,8,11.727272727272728,12.0,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Tourism,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,138.1,158.0,4,1,12.5,14.0,4-6 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Animation & Multimedia Design,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,117.3,116.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),13.9,0.79
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,106.8,112.0,6,7,13.533333333333331,13.614285714285714,4-6 Unit,7+ Unit,Sedang (11-14),12.4,1.79
Graduate,0,Communication Design,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,120.1,126.0,6,6,13.166666666666666,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Tourism,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,116.5,120.0,5,5,13.2,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Communication Design,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,117.0,5,4,12.2,12.6,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Basic Education,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,139.7,153.0,7,7,13.428571428571429,14.857142857142858,7+ Unit,7+ Unit,Tinggi (15-20),11.1,2.02
Graduate,0,Communication Design,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,123.7,124.0,6,6,12.714285714285714,12.625,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Dropout,1,Equinculture,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,116.5,127.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Advertising & Marketing Mgmt,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.2,126.0,6,6,13.666666666666666,13.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Journalism & Communication,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,146.0,133.1,5,6,11.0,13.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Enrolled,0,Basic Education,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,108.8,114.0,5,6,11.4,13.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Enrolled,0,Animation & Multimedia Design,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.0,133.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Graduate,0,Equinculture,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,123.8,130.0,4,5,12.0,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Journalism & Communication,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,127.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),8.9,3.51
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.9,143.0,5,6,11.0,11.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Journalism & Communication,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.3,130.0,5,6,12.0,11.571428571428571,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,129.0,136.0,7,8,13.308571428571428,12.55,7+ Unit,7+ Unit,Sedang (11-14),12.4,1.79
Dropout,1,Basic Education,Perempuan,21,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,114.9,125.0,3,3,13.666666666666666,10.666666666666666,1-3 Unit,1-3 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,106.5,110.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.9,130.0,5,4,12.2,11.25,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Journalism & Communication,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,124.9,135.0,6,6,12.666666666666666,12.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,128.5,133.0,8,8,14.07125,14.07125,7+ Unit,7+ Unit,Tinggi (15-20),9.4,-3.12
Dropout,1,Veterinary Nursing,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.2,122.0,4,5,14.25,13.2,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Equinculture,Perempuan,22,20-22 Tahun,Tidak,Menunggak,Tidak,Lajang,121.7,122.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),9.4,-3.12
Enrolled,0,Basic Education,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.0,121.0,3,4,12.0,10.25,1-3 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Management,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,113.2,123.0,6,7,11.166666666666666,10.571428571428571,4-6 Unit,7+ Unit,Sedang (11-14),7.6,0.32
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.3,128.0,2,5,13.0,11.6,1-3 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Animation & Multimedia Design,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.8,139.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Dropout,1,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,123.3,124.0,7,7,14.901428571428571,14.901428571428571,7+ Unit,7+ Unit,Tinggi (15-20),9.4,-3.12
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,126.3,135.0,7,8,12.65,12.445555555555554,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Management (Evening),Perempuan,22,20-22 Tahun,Tidak,Menunggak,Tidak,Lajang,128.2,110.0,7,5,11.0,10.6,7+ Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,134.9,138.0,4,5,12.4,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Agronomy,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,6,6,12.0,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,115.5,126.0,7,7,12.135714285714286,13.328571428571427,7+ Unit,7+ Unit,Sedang (11-14),12.4,1.79
Enrolled,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,106.7,113.0,5,6,12.62,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Enrolled,0,Management (Evening),Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,120.0,3,3,10.666666666666666,11.333333333333334,1-3 Unit,1-3 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,136.6,145.0,6,7,13.766666666666666,14.051428571428572,4-6 Unit,7+ Unit,Tinggi (15-20),15.5,-4.06
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,119.3,124.0,8,8,13.11625,13.11625,7+ Unit,7+ Unit,Sedang (11-14),9.4,-3.12
Dropout,1,Communication Design,Perempuan,19,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,152.0,160.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,144.3,138.0,6,7,12.7,13.571428571428571,4-6 Unit,7+ Unit,Sedang (11-14),13.9,0.79
Enrolled,0,Oral Hygiene,Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,159.0,130.0,7,5,11.857142857142858,11.7,7+ Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,129.5,127.0,6,6,12.333333333333334,12.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Social Service,Perempuan,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,170.0,4,5,15.75,16.4,4-6 Unit,4-6 Unit,Tinggi (15-20),9.4,-3.12
Graduate,0,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,105.4,111.0,5,5,13.333333333333334,13.2,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Nursing,Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,136.0,100.0,7,8,14.355555555555554,13.49375,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Agronomy,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,160.0,160.0,6,5,13.0,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Journalism & Communication,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,139.1,152.0,6,6,12.833333333333334,13.5,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Advertising & Marketing Mgmt,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,126.9,144.0,5,4,13.2,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,28,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,184.0,133.8,7,8,17.005555555555556,16.582222222222224,7+ Unit,7+ Unit,Tinggi (15-20),15.5,-4.06
Graduate,0,Social Service,Perempuan,19,<20 Tahun,Ya,Menunggak,Memiliki Tunggakan,Lajang,125.0,125.0,5,5,10.6,11.0,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Management,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,138.5,150.0,5,5,14.0,13.6,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Kumpul Kebo,133.5,143.0,7,7,12.114285714285714,12.114285714285714,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,141.5,145.0,8,8,13.05875,13.05875,7+ Unit,7+ Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Nursing,Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.0,120.0,7,7,13.285714285714286,13.285714285714286,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Enrolled,0,Management,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,131.0,138.0,4,3,11.0,10.666666666666666,4-6 Unit,1-3 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,145.0,145.0,7,8,14.071428571428571,15.1625,7+ Unit,7+ Unit,Tinggi (15-20),13.9,0.79
Dropout,1,Tourism,Perempuan,20,20-22 Tahun,Tidak,Menunggak,Tidak,Lajang,114.3,122.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Dropout,1,Animation & Multimedia Design,Perempuan,26,>25 Tahun,Tidak,Menunggak,Tidak,Lajang,108.3,110.0,4,3,11.25,11.0,4-6 Unit,1-3 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Communication Design,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,125.2,136.0,6,6,14.0,13.625,4-6 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Dropout,1,Tourism,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,131.7,145.0,6,3,12.166666666666666,11.666666666666666,4-6 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.3,141.0,7,7,13.297142857142855,13.297142857142855,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Graduate,0,Veterinary Nursing,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,147.6,149.0,6,6,13.923076923076923,14.25,4-6 Unit,4-6 Unit,Tinggi (15-20),15.5,-4.06
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,125.1,130.0,7,7,13.37,12.833333333333334,7+ Unit,7+ Unit,Sedang (11-14),15.5,-4.06
Enrolled,0,Management,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,123.8,121.0,5,3,12.4,11.0,4-6 Unit,1-3 Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Advertising & Marketing Mgmt,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.8,128.0,4,4,15.0,13.75,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Basic Education,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Memiliki Tunggakan,Lajang,154.1,152.0,6,6,13.333333333333334,12.571428571428571,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Enrolled,0,Management,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.6,132.0,3,4,12.0,12.625,1-3 Unit,4-6 Unit,Sedang (11-14),10.8,1.74
Graduate,0,Social Service (Evening),Perempuan,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,103.5,107.0,5,5,13.4,12.2,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Animation & Multimedia Design,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,132.8,131.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),7.6,0.32
Graduate,0,Management (Evening),Perempuan,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,100.0,141.0,4,5,11.5,11.4,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Enrolled,0,Basic Education,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,115.8,120.0,6,6,12.0,12.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,133.8,148.0,7,7,13.485714285714284,13.485714285714284,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Communication Design,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,118.5,130.0,6,6,12.0,11.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Animation & Multimedia Design,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,150.3,145.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),15.5,-4.06
Enrolled,0,Management,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,107.8,112.0,3,3,10.333333333333334,14.428571428571429,1-3 Unit,1-3 Unit,Tinggi (15-20),10.8,1.74
Enrolled,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.5,138.0,5,5,12.94,13.76,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,120.5,135.0,7,7,13.258571428571427,13.258571428571427,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Management,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,117.3,118.0,4,4,12.25,12.0,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Dropout,1,Tourism,Perempuan,19,<20 Tahun,Tidak,Menunggak,Tidak,Lajang,120.6,123.0,3,1,11.666666666666666,10.0,1-3 Unit,1-3 Unit,Rendah (1-10),10.8,1.74
Graduate,0,Tourism,Perempuan,21,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,118.7,126.0,6,6,13.571428571428571,12.5,4-6 Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Graduate,0,Journalism & Communication,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,130.8,150.0,5,5,11.8,11.833333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Management,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,112.6,121.0,5,5,14.2,13.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Management (Evening),Perempuan,41,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,117.2,133.1,5,5,11.0,11.8,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Enrolled,0,Nursing,Perempuan,32,>25 Tahun,Tidak,Tepat Waktu,Tidak,Cerai,130.0,130.0,4,7,13.625,12.6375,4-6 Unit,7+ Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,131.8,139.0,7,7,14.652857142857142,14.652857142857142,7+ Unit,7+ Unit,Tinggi (15-20),10.8,1.74
Graduate,0,Social Service (Evening),Perempuan,35,>25 Tahun,Ya,Tepat Waktu,Tidak,Cerai,97.0,160.0,6,6,11.333333333333334,11.333333333333334,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Dropout,1,Nursing,Perempuan,32,>25 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,130.0,110.0,4,0,13.7,0.0,4-6 Unit,0 Unit,Tidak Lulus (0),16.2,-0.92
Graduate,0,Social Service (Evening),Perempuan,37,>25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,148.0,140.0,11,8,13.727272727272728,14.75,7+ Unit,7+ Unit,Tinggi (15-20),12.4,1.79
Dropout,1,Management,Perempuan,30,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,103.4,130.0,7,7,11.75,11.142857142857142,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Journalism & Communication,Laki-laki,23,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.1,132.0,6,5,12.333333333333334,13.0,4-6 Unit,4-6 Unit,Sedang (11-14),7.6,0.32
Dropout,1,Journalism & Communication,Perempuan,20,20-22 Tahun,Ya,Tepat Waktu,Tidak,Lajang,124.0,139.0,6,6,14.0,13.857142857142858,4-6 Unit,4-6 Unit,Sedang (11-14),15.5,-4.06
Graduate,0,Advertising & Marketing Mgmt,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,121.4,135.0,4,4,11.5,11.75,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Management,Laki-laki,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,118.1,117.0,5,5,11.2,13.2,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Nursing,Laki-laki,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,121.3,137.0,7,7,15.07,15.07,7+ Unit,7+ Unit,Tinggi (15-20),10.8,1.74
Dropout,1,Informatics Engineering,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,119.5,144.0,1,1,10.0,12.0,1-3 Unit,1-3 Unit,Sedang (11-14),10.8,1.74
Enrolled,0,Management (Evening),Laki-laki,24,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,115.2,130.0,4,5,12.0,12.666666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Graduate,0,Advertising & Marketing Mgmt,Laki-laki,22,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.2,140.0,4,4,13.0,12.6,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Tourism,Laki-laki,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,130.0,130.0,4,3,11.0,11.25,4-6 Unit,1-3 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,126.9,130.0,6,5,13.571428571428571,12.166666666666666,4-6 Unit,4-6 Unit,Sedang (11-14),9.4,-3.12
Graduate,0,Communication Design,Laki-laki,21,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,168.5,152.0,5,5,14.6,14.2,4-6 Unit,4-6 Unit,Tinggi (15-20),16.2,-0.92
Dropout,1,Nursing,Perempuan,38,>25 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Cerai,130.0,133.1,3,2,11.833333333333334,10.0,1-3 Unit,1-3 Unit,Rendah (1-10),16.2,-0.92
Graduate,0,Oral Hygiene,Perempuan,19,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,122.8,140.0,7,8,12.625,12.5125,7+ Unit,7+ Unit,Sedang (11-14),12.7,-1.7
Dropout,1,Nursing,Perempuan,36,>25 Tahun,Tidak,Tepat Waktu,Tidak,Cerai Legal,110.0,133.1,4,3,11.5,12.333333333333334,4-6 Unit,1-3 Unit,Sedang (11-14),16.2,-0.92
Graduate,0,Veterinary Nursing,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,127.1,140.0,4,4,13.25,10.5,4-6 Unit,4-6 Unit,Sedang (11-14),12.7,-1.7
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,108.5,133.1,7,6,12.60625,11.9,7+ Unit,4-6 Unit,Sedang (11-14),12.4,1.79
Dropout,1,Veterinary Nursing,Perempuan,21,20-22 Tahun,Tidak,Menunggak,Memiliki Tunggakan,Lajang,138.2,140.0,8,5,13.75,13.2,7+ Unit,4-6 Unit,Sedang (11-14),8.9,3.51
Enrolled,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,96.0,133.1,6,6,13.598333333333334,11.933333333333332,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Graduate,0,Social Service,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,124.5,135.0,5,6,11.142857142857142,12.285714285714286,4-6 Unit,4-6 Unit,Sedang (11-14),16.2,-0.92
Enrolled,0,Nursing,Perempuan,45,>25 Tahun,Tidak,Tepat Waktu,Tidak,Menikah,120.0,120.0,11,10,12.7,12.96818181818182,7+ Unit,7+ Unit,Sedang (11-14),13.9,0.79
Dropout,1,Management,Perempuan,20,20-22 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,132.3,140.0,1,1,10.0,11.0,1-3 Unit,1-3 Unit,Sedang (11-14),7.6,0.32
Graduate,0,Tourism,Perempuan,18,<20 Tahun,Tidak,Tepat Waktu,Memiliki Tunggakan,Lajang,120.7,128.0,6,4,11.666666666666666,11.5,4-6 Unit,4-6 Unit,Sedang (11-14),13.9,0.79
Graduate,0,Advertising & Marketing Mgmt,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,132.6,141.0,6,6,14.0,13.142857142857142,4-6 Unit,4-6 Unit,Sedang (11-14),11.1,2.02
Dropout,1,Equinculture,Perempuan,25,23-25 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,140.0,140.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),10.8,1.74
Graduate,0,Nursing,Perempuan,19,<20 Tahun,Tidak,Tepat Waktu,Tidak,Lajang,124.5,139.0,7,7,12.04142857142857,12.04142857142857,7+ Unit,7+ Unit,Sedang (11-14),10.8,1.74
Graduate,0,Animation & Multimedia Design,Perempuan,18,<20 Tahun,Ya,Tepat Waktu,Tidak,Lajang,142.0,142.0,0,0,0.0,0.0,0 Unit,0 Unit,Tidak Lulus (0),13.9,0.79
